id,visitid,violation,details_id,obs
256691,6643632,02C-01-4,18161733,"High Priority - Ready-to-eat, potentially hazardous (time/temperature control for safety) food marked with a date that exceeds 7 days after opening/preparation.
In walk-in cooler, chili date mark 11/24, chicken salad 11/26, fish dip 11/26."
256692,6643632,01B-24-4,18161729,"High Priority - Ready-to-eat, potentially hazardous (time/temperature control for safety) food not consumed/sold within 7 days after opening/preparation. See stop sale.
In walk-in cooler, chili date mark 11/24, chicken salad 11/26, fish dip 11/26."
256693,6643632,35A-05-4,18161737,"High Priority - Roach activity present as evidenced by live roaches found.
At the cook line, fourteen live roaches on reach-in cooler hinges, also one live on floor in front of reach-in cooler at the cook line, Employee killed."
256694,6643632,01B-02-4,18161738,"High Priority - Stop Sale issued on potentially hazardous (time/temperature control for safety) food due to temperature abuse.
At the cook line, dressing and salsa 62°."
256695,6643632,22-22-4,18161728,"Intermediate - Encrusted material on can opener blade.
Heavily soiled, Manager moved to dish machine.  **Corrective Action Taken**"
256696,6643632,22-28-4,18161732,"Intermediate - Interior of reach-in cooler soiled with accumulation of food residue.
Multiple reach-in cooler soiled."
256697,6643632,53A-01-6,18161734,"Intermediate - Manager lacking proof of food manager certification.  A list of accredited food manager certification examination providers can be found at http://www.myfloridalicense.com/DBPR/hotels-restaurants/food-lodging/food-manager/
For one male manager."
256698,6643632,53B-01-5,18161730,"Intermediate - No proof of required state approved employee training provided for any employees. To order approved program food safety material, call DBPR contracted provider:  Florida Restaurant and Lodging Association (SafeStaff) 866-372-7233.
No documents available."
257326,6789481,35A-06-4,18170021,"Basic - Accumulation of dead or trapped birds, insects, rodents, or other pests, in control devices.
One dead rodent on sticky pad located in storage room on top shelf next to cases of potato chips **Warning**"
257327,6789481,32-21-4,18170022,"Basic - Bathroom door not self-closing.
Rest room doors not self closing **Repeat Violation** **Warning**"
257328,6789481,36-07-4,18170024,"Basic - Carpeting installed in a food preparation, food storage, warewashing or bathroom area.
Carpet installed in food storage room  **Warning**"
257329,6789481,22-19-4,18170026,"Basic - Interior of microwave soiled with encrusted food debris.
Microwave is soiled with food debris  **Warning**"
257330,6789481,35A-04-4,18170023,"High Priority - Rodent activity present as evidenced by rodent droppings found.
40 dry rodent droppings on floor next to hand wash sink and the employee refrigerator, 33 dry rodent droppings on floor next to hot water heater, 18 dry rodent droppings on grey mannequin and 26 dry rodent droppings on white mannequin in food storage room next to window, 4 dry rodent droppings on window seal in dry storage area, 6 dry rodent droppings in tall food storage closest, 5 dry rodent droppings on counter with golf supplies, 6 dry rodent droppings in cabinets on front counter.  **Warning**"
257331,6789481,31A-03-4,18170019,"Intermediate - Handwash sink not accessible for employee use due to items stored in the sink.
Knife stored in hand wash sink near microwave, manager removed knife from sink **Corrected On-Site** **Warning**"
257332,6789481,31B-02-4,18170020,"Intermediate - No paper towels or mechanical hand drying device provided at handwash sink.
No paper towels provided provided at hand wash sink near microwave, manager provided paper towels during inspection  **Corrected On-Site** **Warning**"
257333,6789481,53B-01-5,18170025,"Intermediate - No proof of required state approved employee training provided for any employees. To order approved program food safety material, call DBPR contracted provider:  Florida Restaurant and Lodging Association (SafeStaff) 866-372-7233.
No employee training provided at inspection  **Warning**"
257334,6789481,31B-03-4,18170018,"Intermediate - No soap provided at handwash sink.
No hand soap at hand wash sink near microwave, manager provided soap at hand wash sink during inspection  **Corrected On-Site** **Warning**"
257696,6593260,36-37-4,18170438,"Basic - Ceiling not smooth, nonabsorbent and easily cleanable in food preparation, food storage, warewashing areas or bathroom.
In kitchen area.  **Warning**"
257697,6593260,32-12-5,18170436,Basic - Covered waste receptacle not provided in women's bathroom. **Warning**
257698,6593260,32-17-4,18170435,"Basic - Self-closing device on bathroom door disconnected/broken.
In men's and women's bathrooms.  **Warning**"
257699,6593260,32-23-4,18170433,"Basic - Toilet/urinal not flushing/functioning properly.
Toilet in women's bathroom is clogged.  **Warning**"
257700,6593260,29-11-4,18170432,"Basic - Water leaking from pipe and/or faucet/handle.
Water leaking under bar handwash sink. **Warning**"
257701,6593260,35A-02-5,18170434,"High Priority - Live, small flying insects in kitchen, food preparation area, or food storage area.
3 in kitchen area near flat grill.  **Admin Complaint**"
257702,6593260,35A-07-4,18170439,"High Priority - Small flying insects in bar area.
Observed approximately 50.  **Admin Complaint**"
257703,6593260,31B-02-4,18170437,"Intermediate - No paper towels or mechanical hand drying device provided at handwash sink.
At handwash sink in cook line.  **Warning**"
257819,6793843,23-06-4,18171334,"Basic - Observed: Build-up of food debris, dust or dirt on nonfood-contact surface.
Hood filters soiled over oven in ware wash area. Gaskets on two reach in coolers on cookline. Gaskets on reach in freezer at cookline.
Priority: Basic"
257820,6793843,36-75-4,18171325,"Basic - Observed: Build-up of soil/debris on the floor under shelving.
Under shelving in cabinet under fountain machine lots of paper debris and dust. Mold like substance around drain.
Also, floor in walk in cooler is soiled. **Repeat Violation** **Admin Complaint**
Priority: Basic"
257821,6793843,14-45-4,18171327,"Basic - Observed: Cardboard used to line nonfood-contact shelves.
Under chemicals on shelves near mop sink.
Priority: Basic"
257822,6793843,35A-03-4,18171337,"Basic - Observed: Dead roaches on premises.
One dead roach in cabinet under fountain machine in dining room near front counter.
Priority: Basic"
257823,6793843,40-07-4,18171360,"Basic - Observed: Employee personal items stored with or above food, clean equipment and utensils, or single-service items.
Purse on shelf over napkins in back storage room.
Priority: Basic"
257824,6793843,14-70-4,18171331,"Basic - Observed: Ice buildup in walk-in freezer.
Near compressor. Also, top portion of reach in freezer on cookline has ice build up. **Repeat Violation**
Priority: Basic"
257825,6793843,22-28-4,18171324,"Intermediate - Observed: Interior of reach-in freezer soiled with accumulation of food residue.
Reach in freezer on cookline. **Repeat Violation** **Admin Complaint**
Priority: Intermediate"
257826,6793843,35A-04-4,18171338,"High Priority - Observed: Rodent activity present as evidenced by rodent droppings found.
Two soft moist droppings on floor under shelf in cabinet under fountain machine. Approximately 15 dry hard droppings on wood shelf support
beams and on floor in cabinet under fountain machine. Single service items and bulk dressings stored in cabinet.
Priority: High Priority"
257827,6793843,35A-21-4,18171339,"High Priority - Observed: Rodent burrow or rodent nesting materials present.
Material under shelves in cabinet under fountain machine in dining area. Single service fork packs, small portion cups, torn napkins, and straws
under shelf in corner.
Priority: High Priority"
257828,6793843,21-44-1,18171333,"Observed: Sanitizer bucket stored with food, equipment, utensils, linens, single-service, or single-use articles.
On shelf between make table, sani bucket stored over deli paper.
Priority: Basic"
257829,6793843,25-05-4,18171335,"Basic - Observed: Single-service articles improperly stored.
Sleeve of paper cups on floor in dry storage room.
Priority: Basic"
257830,6793843,08B-14-4,18171326,"Basic - Observed: Stored food not covered in walk-in freezer.
Case of turnovers in walk in freezer opened.
Priority: Basic"
257831,6793843,29-11-4,18171336,"Basic - Observed: Water leaking from pipe and/or faucet/handle.
Water leaking
Pipe leaking under fountain machine.
Priority: Basic"
257963,6634092,51-11-4,18160064,"Basic - Carbon dioxide/helium tanks not adequately secured.
Tanks stored outside next to walk in cooler not properly secured.  **Repeat Violation** **Warning**"
257964,6634092,36-36-4,18160074,"Basic - Ceiling tile missing.
In warewashing area near ice machine and three compartment sink.  **Warning**"
257965,6634092,36-03-4,18160071,"Basic - Cove molding at floor/wall juncture broken/missing.
In kitchen area around handwash sink.  **Warning**"
257966,6634092,29-18-4,18160065,"Basic - Drain cover(s) missing.
On drain under three compartment sink.  **Warning**"
257967,6634092,36-08-4,18160066,"Basic - Floor and wall junctures not coved in food preparation/storage/warewashing areas or bathroom.
No cove molding in kitchen area behind cooking equipment.  **Warning**"
257968,6634092,36-24-5,18160073,"Basic - Hole in or other damage to wall.
Wall under prep table next to standing reach in cooler in kitchen area.  **Warning**"
257969,6634092,29-20-5,18160079,"Basic - Standing water in handwash sink, three-compartment sink, or mop sink.
In handwash sink across from three compartment sink.  **Warning**"
257970,6634092,25-27-4,18160072,"Basic - Straws provided for customer self-service not individually wrapped or in an approved dispenser.
Stored on bar counter for customer self service. Operator placed unwrapped straws behind bar counter.  **Corrected On-Site** **Warning**"
257971,6634092,35A-02-5,18160077,"High Priority - Live, small flying insects in kitchen, food preparation area, or food storage area.
1.Approximately 20-25 in kitchen area near ice machine and three compartment sink. 
2. Approximately 30 in kitchen area next to prep table, on a speed rack. 
3. Approximately 22 in kitchen walls.  **Repeat Violation** **Admin Complaint**"
257972,6634092,35A-07-4,18160067,"High Priority - Small flying insects in bar area.
Approximately 50 in bar area. They are on glass wear, handwash sink and around dishwasher.  **Admin Complaint**"
257973,6634092,31A-11-4,18160068,"Intermediate - Handwash sink used for purposes other than handwashing.
Observed chef rinsing off her cleaning towel inside cook line handwash sink. Reviewed with chef, proper use of handwash sinks.  **Warning**"
257974,6634092,27-16-4,18160076,"Intermediate - Hot water not provided/shut off at employee handwash sink.
Hot water not provided in women's bathroom next to meeting room. As per manager bathroom is use by employees. Faucet is an automatic faucet and only dispense cold water. Water was running for 10 minutes.  **Repeat Violation** **Warning**"
257975,6634092,16-35-4,18160075,"Intermediate - No chlorine chemical test kit provided when using chlorine sanitizer at three-compartment sink/warewashing machine.
Chef uses chlorine for her sanitizing bucket, establishment only has quat test kit for three compartment sink.  **Warning**"
257976,6634092,31B-03-4,18160070,"Intermediate - No soap provided at handwash sink.
At handwash sink in warewashing area. Operator replaced empty soap bottle.  **Corrected On-Site** **Warning**"
257977,6634092,02B-02-4,18160069,"Intermediate - Raw/undercooked animal food offered and establishment has no written consumer advisory. Raw animal foods must be fully cooked prior to service.
Establishment has a consumer advisory posted in buffet area which is not a conspicuous place. There is no consumer advisory posted by the front entrance nor by the pool entrances. Establishment offers undercooked burgers and steaks. Provided operator with sings. Operator posted sings by all three Restaurant entrance.  **Corrected On-Site** **Warning**"
257978,6634092,53B-09-4,18160078,"Intermediate - Required employee training provided by a third-party employee training program and operator unable to provide original certificate for employees trained.
For Bernard Steward and Hope Thompson.  **Warning**"
258099,6628862,32-05-4,18158371,"Basic - Bathroom facility in disrepair.
Means restroom closed due to water/sewage backup."
258100,6628862,23-24-4,18158372,"Basic - Buildup of food debris/soil residue on equipment door handles.
Soiled underside of cooler handles."
258101,6628862,28-26-4,18158373,"High Priority - Sewage/wastewater backing up through floor drains.
Sewage / wastewater backing up from men's restroom located adjacent to kitchen.  Wastewater leaking from men's rest room onto floor and into hallway leading into dining room and kitchen. About 1/2 inch water in men's restroom and in dining room. Wastewater is also being tacked into kitchen."
258567,6790532,14-09-4,18165487,"Basic - Cutting board has cut marks and is no longer cleanable.
Wood cutting board has chip on it. **Warning**"
258568,6790532,35A-03-4,18165486,"Basic - Dead roaches on premises.
Total of 35 dead roaches.
10 under the prep sink in the ice cream service area.
22 behind ice cream machine.
3 under ice cream make cooler. **Warning**"
258569,6790532,12B-07-4,18165481,"Basic - Employee beverage container on a food preparation table or over/next to clean equipment/utensils.
Drink on prep table. Manager threw away. **Corrected On-Site** **Warning**"
258570,6790532,23-21-4,18165488,Basic - Food debris/dust/grease/soil residue on exterior of microwave. **Warning**
258571,6790532,22-19-4,18165489,Basic - Interior of microwave soiled with encrusted food debris. **Warning**
258572,6790532,33-16-4,18165483,Basic - Open dumpster lid. **Warning**
258573,6790532,21-44-1,18165482,"Basic - Sanitizer bucket stored with food, equipment, utensils, linens, single-service, or single-use articles.
Sanitizer bucket on prep table. **Warning**"
258574,6790532,42-01-4,18165480,"Basic - Wet mop not stored in a manner to allow the mop to dry.
Mop in mop bucket. Manager hung mop to dry. **Corrected On-Site** **Warning**"
258575,6790532,35A-02-5,18165484,"High Priority - 2 Live, small flying insects in kitchen, food preparation area, or food storage area.
Flying insects were in dining area. **Warning**"
258576,6790532,03B-02-4,18165479,"High Priority - Cooked meats or poultry hot held at less than 135 degrees Fahrenheit or above.
Grilled chicken 128°F, chicken out of temperature for 30 Minutes. cook placed in microwave rechecked 167°F,  **Corrected On-Site** **Warning**"
258577,6790532,35A-05-4,18165485,"High Priority - Roach activity present as evidenced by live roaches found.
Total of 22 live roaches.
10 under the prep sink in the ice cream service area.
10 behind ice cream machine.
2 under ice cream make cooler. **Warning**"
259205,6790440,16-21-4,18162552,Basic - Accumulation of debris on exterior of warewashing machine. **Warning**
259206,6790440,35A-03-4,18162549,"Basic - Dead roaches on premises - 19 dead roaches. 3 dead roaches in the corner of the cook line up front, 3 dead roaches underneath hand wash sink at the entrance of the cook line upfront, 4 underneath food storage shelf in the back of kitchen, 6 dead roaches in the cabinets in the bar, and 3 dead roaches in the cabinet underneath soda machine.  **Warning**"
259207,6790440,12B-12-4,18162551,Basic - Employee beverage container in a food preparation/clean dishware area does not have a lid and a straw or equivalent dispensing mechanism to prevent hand contact with lip contact area of drink container - cook line underneath prep table. **Warning**
259208,6790440,31B-04-4,18162546,Basic - No handwashing sign provided at a hand sink used by food employees - hand wash sink by the dish machine. No paper towels. **Warning**
259209,6790440,21-38-4,18162547,Basic - Wiping cloth sanitizing solution stored on the floor - operator placed on rack. **Corrected On-Site** **Warning**
259210,6790440,35A-02-5,18162550,"High Priority - Live, small flying insects in kitchen, food preparation area, or food storage area - approximately 8 flying insects in the back of the kitchen by dish wash machine and storage. **Warning**"
259211,6790440,02C-01-4,18162544,"High Priority - Ready-to-eat, potentially hazardous (time/temperature control for safety) food marked with a date that exceeds 7 days after opening/preparation - walk in cooler sausage marked 11/18, pork 11-12, chili 11-/26, sauce 11-29// reach in cooler in cook line chicken wings 11-11, chicken 11-29.  **Warning**"
259212,6790440,35A-05-4,18162548,"High Priority - Roach activity present as evidenced by live roaches found - 3 live roaches. 1 live roach underneath prep table in cook line upfront and 1 live roach underneath three compartment sink, 1 crawling on the wall in lobby.  **Warning**"
259213,6790440,01B-13-4,18162543,"High Priority - Stop Sale issued due to food not being in a wholesome, sound condition - walk in cooler sausage marked 11/18, pork 11-12, chili 11-26-18, sauce 11-29// reach in cooler in cook line chicken wings 11-11, chicken 11-29.  **Warning**"
259214,6790440,22-20-4,18162542,Intermediate - Accumulation of black/green mold-like substance in the interior of the ice machine. **Warning**
259215,6790440,02B-02-4,18162545,Intermediate - Raw/undercooked animal food offered and establishment has no written consumer advisory. Raw animal foods must be fully cooked prior to service. **Warning**
259462,6791591,36-73-4,18170545,Basic - Floor soiled/has accumulation of debris. Observed floors  soiled with food debris behind the reach in coolers. **Warning**
259463,6791591,36-70-4,18170546,Basic - Objectionable odor in establishment. Observed a objectionable odor coming from the main dining room. **Warning**
259464,6791591,33-31-5,18170547,"Basic - Unnecessary items/unused equipment on the premises. Observed a room full of  unused coffee makers , reach in coolers, chairs, sheet trays , and pans . **Warning**"
259465,6791591,35A-04-4,18170544,"High Priority - Rodent activity present as evidenced by rodent droppings found. Observed twenty to thirty dried rodent droppings on top of Unused ice machine in the back storage area , observed ten to fifteen dried rodent droppings on shelf above the Laundry room off the main kitchen  , and several rub marks on the walls in the laundry room , and ten to fifteen dried rodent droppings  under the hand wash sink by the soda dispenser by the front Buffet counter in the front of the main dining room . **Warning**"
259466,6791591,05-08-4,18170543,Intermediate - No probe thermometer provided to measure temperature of food products. **Warning**
259478,6625665,51-11-4,18161387,Basic - Carbon dioxide/helium tanks not adequately secured. **Warning**
259479,6625665,08B-44-4,18161393,Basic - Case/container/bag of food stored on floor in kitchen. Cases and bottles of oil and vinegar stored on floor of kitchen. **Warning**
259480,6625665,24-07-4,18161377,Basic - Cleaned and sanitized equipment or utensils not properly stored. Clean equipment stored on kitchen floor. **Warning**
259481,6625665,12B-07-4,18161380,Basic - Employee beverage container on a food preparation table or over/next to clean equipment/utensils. Employee water bottle on prep table in kitchen. **Warning**
259482,6625665,40-06-4,18161389,Basic - Employee personal items stored in or above a food preparation area. Employee cellphone on cutting board in kitchen. **Corrected On-Site** **Warning**
259483,6625665,35B-01-4,18161383,Basic - Exterior door has a gap at the threshold that opens to the outside. Back door into kitchen has visible gap underneath and side. **Warning**
259484,6625665,27-25-4,18161392,Basic - Hot water at mop sink does not reach 100 degrees Fahrenheit. **Warning**
259485,6625665,14-73-4,18161376,Basic - No container installed for catching grease from hood drip tray. **Warning**
259486,6625665,31B-04-4,18161385,Basic - No handwashing sign provided at a hand sink used by food employees at the bar. **Warning**
259487,6625665,25-05-4,18161382,Basic - Single-service articles improperly stored. To go lids on floor in storage room. **Warning**
259488,6625665,03B-01-5,18161388,"High Priority - Potentially hazardous (time/temperature control for safety) food hot held at less than 135 degrees Fahrenheit or above. cooked rice (110°F - Hot Holding) in kitchen on stove, operator stated item was cooked approximately one hour prior. Will reheat to 165°F and hold above 145°F. **Warning**"
259489,6625665,35A-04-4,18161384,"High Priority - Rodent activity present as evidenced by rodent droppings found. Observed 8 dry rodent droppings under buffet in dining room, 10 dry rodent droppings under three compartment sink, 10 dry rodent droppings under table and shelf in kitchen. **Warning**"
259490,6625665,03A-04-4,18161381,"High Priority - Shell eggs held at room temperature with an ambient air temperature greater than 45 degrees Fahrenheit. Shell eggs held at room temp in kitchen, operator stated items were out for two hours, and placed back in refrigeration. **Corrective Action Taken** **Warning**"
259491,6625665,31A-03-4,18161390,Intermediate - Handwash sink not accessible for employee use due to items stored in the sink. Hand washing sink in kitchen and at bar both have items stored in sink. Both corrected on site. **Warning**
259492,6625665,27-24-4,18161386,Intermediate - Hot water at three-compartment sink does not reach 100 degrees Fahrenheit. Hot water turned on. **Warning**
259493,6625665,27-16-4,18161378,Intermediate - Hot water not provided/shut off at employee handwash sink in kitchen. **Warning**
259494,6625665,31B-02-4,18161391,Intermediate - No paper towels or mechanical hand drying device provided at handwash sink at the bar. **Warning**
259495,6625665,53B-01-5,18161394,"Intermediate - No proof of required state approved employee training provided for any employees. To order approved program food safety material, call DBPR contracted provider:  Florida Restaurant and Lodging Association (SafeStaff) 866-372-7233. **Warning**"
259496,6625665,31B-03-4,18161379,Intermediate - No soap provided at handwash sink at the bar. **Warning**
259778,6780385,14-11-4,18173875,Basic - Equipment in poor repair. Walk-in cooler inside door pulled away from door frame/moulding. Cutting board at cook line with deep cuts.  **Warning**
259779,6780385,08B-30-4,18173874,"Basic - Food stored in dry storage area not covered, bay leaves container. Chef covered bay leaves. **Corrected On-Site** **Warning**"
259780,6780385,23-05-4,18173871,"Basic - Soil residue build-up on nonfood-contact surface, at reach-in cooler gasket near fryer on cook line, cutting boards on cook line soiled, walk-in cooler under fan blades soiled. **Warning**"
259781,6780385,08B-13-4,18173872,"Basic - Stored food not covered in walk-in cooler, sheet of key lime pie uncovered. Chef covered desert.  **Corrected On-Site** **Warning**"
259782,6780385,35A-04-4,18173876,High Priority - Rodent activity present as evidenced by rodent droppings found. Observed about 20 rodent droppings in walkway between kitchen and buffet room. Operator cleaned area and removed droppings. **Corrected On-Site** **Warning**
259783,6780385,03F-10-4,18173873,Intermediate - No written procedures available for use of time as a public health control to hold potentially hazardous (time/temperature control for safety) food. Establishment using time as a public health control (TPHC) for food items on the cook line reach-in cooler (top). Educated chef and operator on proper TPHC process. **Warning**
260318,6775992,51-11-4,18170823,"Basic - Carbon dioxide/helium tanks not adequately secured.
In cold storage area where walk in cooler is located **Warning**"
260319,6775992,36-37-4,18170810,"Basic - Ceiling not smooth, nonabsorbent and easily cleanable in food preparation, food storage, warewashing areas or bathroom.
In kitchen over ware washing area **Warning**"
260320,6775992,36-41-4,18170802,Basic - Fan cover in walk-in cooler/freezer has accumulation of dust or debris. **Warning**
260321,6775992,36-08-4,18170801,"Basic - Floor and wall junctures not coved in food preparation/storage/warewashing areas or bathroom.
In room where walk in cooler is located  **Warning**"
260322,6775992,36-11-4,18170820,"Basic - Floors not maintained smooth and durable.
Throughout kitchen and bars **Warning**"
260323,6775992,08B-36-4,18170827,"Basic - Food stored in a location that is exposed to splash/dust.
Reach in freezer near handwashing sink  **Warning**"
260324,6775992,10-17-4,18170813,Basic - In-use knife/knives stored in cracks between wall of equipment. **Warning**
260325,6775992,22-04-4,18170818,Basic - Lime scale build-up inside ice machine. **Warning**
260326,6775992,29-27-4,18170803,"Basic - No mop sink or curbed cleaning facility provided.
Operator stated she removed mop sink because it was broken  **Warning**"
260327,6775992,33-16-4,18170811,Basic - Open dumpster lid. **Warning**
260328,6775992,35B-03-4,18170809,Basic - Outer openings not protected with self-closing doors. **Warning**
260329,6775992,29-08-4,18170822,"Basic - Plumbing system in disrepair.
Handwashing sink in servers station near banquet bar. 
Handwashing sink has no running water (hot and cold) **Warning**"
260330,6775992,06-05-4,18170815,"Basic - Potentially hazardous (time/temperature control for safety) food thawed in standing water.
Observed operator thawing fish in standing water  **Warning**"
260331,6775992,21-12-4,18170814,"Basic - Wet wiping cloth not stored in sanitizing solution between uses.
In kitchen on prep table  **Warning**"
260332,6775992,03A-16-4,18170825,"High Priority - All potentially hazardous (time/temperature control for safety) foods in walk-in cooler cold held at greater than 41 degrees Fahrenheit.

Observed foods in walk in cooler above 41° 
pasta 50°F ham 51°F cole slaw 50°F  sauce 50°F  raw chicken 50°F  **Warning**"
260333,6775992,12A-07-4,18170804,"High Priority - Employee failed to wash hands before changing gloves and/or putting on gloves to work with food.
Employee washed hands with gloves on. Have operator removed gloves and wash hands before placing a clean pair of gloves on  **Corrected On-Site** **Warning**"
260334,6775992,12A-04-5,18170812,"High Priority - Employee handled soiled dishes or utensils and then handled clean dishes or utensils without washing hands.
Educated employee about proper hand washing procedures  **Warning**"
260335,6775992,50-17-2,18170816,High Priority - Operating with an expired Division of Hotels and Restaurants license. **Warning**
260336,6775992,08A-21-4,18170824,"High Priority - Raw animal foods not properly separated from one another based upon minimum required cooking temperature in walk-in cooler.
Raw shelled eggs over unwashed produce  **Warning**"
260337,6775992,35A-04-4,18170808,"High Priority - Rodent activity present as evidenced by rodent droppings found.
25 dry rodent droppings by dishwashing area 
20 moist rodent dropping behind stove
15 dry rodent droppings in bar in dishwashing area 
6 dry dropping behind cooler in bar reach in cooler 
3 dry rodent droppings behind beer tap in bar 
8 dry rodent droppings in bar behind equipment 
3 moist rodent droppings in cold storage area behind reach in freezer 
4 dry rodent droppings in banquet bar
18 dry rodent droppings under microwave in kitchen 
Operator stated that floors were cleaned on 12-12-18  **Warning**"
260338,6775992,22-22-4,18170806,Intermediate - Encrusted material on can opener blade. **Warning**
260339,6775992,31A-09-4,18170805,"Intermediate - Handwash sink not accessible for employee use at all times.
Handwashing sink in servers station has no running water  **Warning**"
260340,6775992,53A-01-6,18170826,Intermediate - Manager lacking proof of food manager certification.  A list of accredited food manager certification examination providers can be found at http://www.myfloridalicense.com/DBPR/hotels-restaurants/food-lodging/food-manager/ **Warning**
260341,6775992,16-35-4,18170817,Intermediate - No chlorine chemical test kit provided when using chlorine sanitizer at three-compartment sink/warewashing machine. **Warning**
260342,6775992,53B-01-5,18170807,"Intermediate - No proof of required state approved employee training provided for any employees. To order approved program food safety material, call DBPR contracted provider:  Florida Restaurant and Lodging Association (SafeStaff) 866-372-7233. **Warning**"
260343,6775992,41-21-4,18170819,Intermediate - Original container of toxic substance or chemical does not bear the manufacturer's label. **Warning**
260344,6775992,22-06-4,18170821,Intermediate - Slicer blade soiled with old food debris. **Warning**
261073,6795094,14-01-4,18185077,Basic - Bowl or other container with no handle used to dispense food. Observed a bowl without handle using for vegetables. Also observed plastic cup with no handle using for sugar and sauces in the dry storage.
261074,6795094,36-36-4,18185092,Basic - Ceiling tile missing. Observed by the dish washer area.
261075,6795094,24-05-4,18185087,"Basic - Clean glasses, cups, bowls, plates, pots and pans not stored inverted or in a protected manner."
261076,6795094,14-09-4,18185080,Basic - Cutting board has cut marks and is no longer cleanable.
261077,6795094,35A-03-4,18185082,Basic - Dead roaches on premises. Observed 2 dead roaches by the kitchen area and another 2 by the dish washer area.
261078,6795094,36-22-4,18185084,"Basic - Floor area(s) covered with standing water.
By three compartment sink"
261079,6795094,08B-47-4,18185090,"Basic - Food not stored at least 6 inches off of the floor. Observed containers of food on the floor by the dishwasher area. (Sauces). Also in the storage area, observed containers of sauces on the floor."
261080,6795094,14-69-4,18185089,Basic - Ice buildup in reach-in freezer. Observed by the dry storage
261081,6795094,10-08-4,18185088,Basic - Ice scoop handle in contact with ice by the bar and storage area.
261082,6795094,10-07-4,18185064,"Basic - In-use utensil stored in standing water less than 135 degrees Fahrenheit. Observed a spoon and ice cream scoop in standing water. Advised, the employee removed the water. **Corrected On-Site**"
261083,6795094,31B-04-4,18185085,Basic - No handwashing sign provided at a hand sink used by food employees. Observed by the cook line behind the sushi area.
261084,6795094,06-04-4,18185070,Basic - Potentially hazardous (time/temperature control for safety) food thawed at room temperature. Observed pork and beef thawing in room temperature by the dishwasher area.
261085,6795094,14-67-4,18185071,Basic - Reach-in cooler gasket torn/in disrepair. Observed by the storage room
261086,6795094,29-11-4,18185091,"Basic - Water leaking from pipe and/or faucet/handle.
In three compartment sink"
261087,6795094,21-12-4,18185068,Basic - Wet wiping cloth not stored in sanitizing solution between uses.
261088,6795094,22-41-4,18185081,High Priority - Dishmachine chlorine sanitizer not at proper minimum strength. Discontinue use of dishmachine for sanitizing and set up manual sanitization until dishmachine is repaired and sanitizing properly. 0 ppm
261089,6795094,12A-07-4,18185086,High Priority - Employee failed to wash hands before changing gloves and/or putting on gloves to work with food. Observed a kitchen chef changing his gloves without washing his hands.
261090,6795094,12A-04-5,18185078,High Priority - Employee handled soiled dishes or utensils and then handled clean dishes or utensils without washing hands. Observed dishwasher was touching dirty plates and the trash can then went straight to touching clean plates without washing his hands.
261091,6795094,03A-02-4,18185079,High Priority - Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit. Observed by the front food runner area cheese (55°F - Cold Holding); cooked tofu  (52°F - Cold Holding) white rice (48°F - Cold Holding). In cooler by kitchen entrance.
261092,6795094,08A-05-4,18185066,High Priority - Raw animal food stored over ready-to-eat food. Observed raw shell eggs over butter in the reach in cooler in the storage area.
261093,6795094,08A-22-4,18185074,"High Priority - Raw animal foods not properly separated from one another based upon minimum required cooking temperature in reach-in cooler. Observed raw chicken over raw beef inside the reach in cooler. Advised, the chef removed it. **Corrected On-Site**"
261094,6795094,02C-01-4,18185067,"High Priority - Ready-to-eat, potentially hazardous (time/temperature control for safety) food marked with a date that exceeds 7 days after opening. Observed foods in the reach in cooler marked more than 7 days. Chef mentioned that he forgot to change the labels."
261095,6795094,35A-05-4,18185065,High Priority - Roach activity present as evidenced by live roaches found. Observed approximately 3 live roaches by the kitchen wall and approximately 1 live roach on the floor by the cook line and approximately 3 live roaches on the floor and approximately 2 on the wall by the dishwasher area. Also approximately 1 live by the paper napkins in the kitchen area. Manager discarded the napkins.
261096,6795094,31A-13-4,18185069,Intermediate - Employee used handwash sink as a dump sink.
261097,6795094,53A-03-6,18185075,Intermediate - Food manager certification expired.  A list of accredited food manager certification examination providers can be found at http://www.myfloridalicense.com/DBPR/hotels-restaurants/food-lodging/food-manager/
261098,6795094,31A-03-4,18185073,"Intermediate - Handwash sink not accessible for employee use due to items stored in the sink. Observed lobsters being thawed inside the hand wash sink by the cook line. Advised the manager, he removed the lobster. **Corrected On-Site**"
261099,6795094,22-28-4,18185083,Intermediate - Interior of reach-in cooler soiled with accumulation of food residue.
261100,6795094,31B-02-4,18185063,Intermediate - No paper towels or mechanical hand drying device provided at handwash sink. **Corrected On-Site**
261101,6795094,31B-03-4,18185076,Intermediate - No soap provided at handwash sink by the cook line and dishwasher area. **Corrected On-Site**
261102,6795094,03D-19-4,18185072,Intermediate - Potentially hazardous (time/temperature control for safety) food left at room temperature to cool. at 13:53 raw pork  (52°F - Cooling then 15:23 57°F)
261380,6719107,32-02-4,18184819,Basic - Bathroom door left open other than during cleaning or maintenance. **Repeat Violation** **Warning**
261381,6719107,35A-03-4,18184818,"Basic - Dead roaches on premises.
Observed approximately 1 dead roach in kitchen cabinet over prep table. **Warning**"
261382,6719107,36-14-4,18184824,Basic - Grease accumulated on kitchen floor and/or under cooking equipment **Warning**
